"","","101","internal","","Zap/1-1","","Hangup","","2008-11-12 16:24:11","2008-11-12 16:24:15","2008-11-12 16:24:15",4,0,"ANSWERED","DOCUMENTATION","1226507051.16",""
"","","101","internal","","Zap/1-1","","Hangup","","2008-11-12 16:24:22","2008-11-12 16:24:27","2008-11-12 16:24:27",5,0,"ANSWERED","DOCUMENTATION","1226507062.17",""
"","101","91212032","internal","""smart_et001"" <101>","SIP/101-082098d0","Zap/1-1","Dial","Zap/1/91212032","2008-11-12 17:18:25","2008-11-12 17:18:27","2008-11-12 17:18:35",10,8,"ANSWERED","DOCUMENTATION","1226510305.18",""
"","","101","internal","","Zap/1-1","SIP/101-08208a18","Dial","SIP/101|10","2008-11-12 17:23:54","2008-11-12 17:23:58","2008-11-12 17:24:29",35,31,"ANSWERED","DOCUMENTATION","1226510634.20",""
"","101","32486004","internal","""smart_et001"" <101>","SIP/101-08208340","Zap/1-1","Dial","Zap/1/32486004","2008-11-12 17:59:42","2008-11-12 17:59:45","2008-11-12 18:00:50",68,65,"ANSWERED","DOCUMENTATION","1226512782.22",""
"","","101","internal","","Zap/1-1","SIP/101-08208a18","Hangup","","2008-11-12 18:02:37","2008-11-12 18:02:41","2008-11-12 18:02:52",15,11,"ANSWERED","DOCUMENTATION","1226512957.24",""
"","","101","internal","","Zap/1-1","SIP/101-08208a18","Dial","SIP/101|10","2008-11-12 18:03:42","2008-11-12 18:03:46","2008-11-12 18:04:58",76,72,"ANSWERED","DOCUMENTATION","1226513022.26",""
"","","101","internal","","Zap/1-1","SIP/101-08208a18","Dial","SIP/101|10","2008-11-12 18:10:48","2008-11-12 18:10:52","2008-11-12 18:12:46",118,114,"ANSWERED","DOCUMENTATION","1226513448.28",""
"","101","88038135","internal","""smart_et001"" <101>","SIP/101-08208340","Zap/1-1","Dial","Zap/1/88038135","2008-11-12 18:19:16","2008-11-12 18:19:19","2008-11-12 18:22:52",216,213,"ANSWERED","DOCUMENTATION","1226513956.30",""
"","","101","internal","","Zap/1-1","SIP/101-08208730","Hangup","","2008-11-12 18:24:39","2008-11-12 18:24:43","2008-11-12 18:24:54",15,11,"ANSWERED","DOCUMENTATION","1226514279.32",""
"","","101","internal","","Zap/1-1","SIP/101-08208a18","Dial","SIP/101|10","2008-11-12 18:25:31","2008-11-12 18:25:36","2008-11-12 18:29:51",260,255,"ANSWERED","DOCUMENTATION","1226514331.34",""
"","","101","internal","","Zap/1-1","SIP/101-08208a18","Dial","SIP/101|10","2008-11-12 20:23:29","2008-11-12 20:23:33","2008-11-12 20:23:49",20,16,"ANSWERED","DOCUMENTATION","1226521409.36",""
"","","101","internal","","Zap/1-1","SIP/101-08208a18","Dial","SIP/101|10","2008-11-12 20:24:04","2008-11-12 20:24:08","2008-11-12 20:24:17",13,9,"ANSWERED","DOCUMENTATION","1226521444.38",""
"","","101","internal","","Zap/1-1","SIP/101-08208a18","Dial","SIP/101|10","2008-11-12 20:24:37","2008-11-12 20:24:41","2008-11-12 20:24:46",9,5,"ANSWERED","DOCUMENTATION","1226521477.40",""
"","","101","internal","","Zap/1-1","SIP/101-08208a18","Dial","SIP/101|10","2008-11-12 20:24:59","2008-11-12 20:25:04","2008-11-12 20:25:09",10,5,"ANSWERED","DOCUMENTATION","1226521499.42",""
"","","101","internal","","Zap/1-1","SIP/101-08208a18","Dial","SIP/101|10","2008-11-12 20:25:53","2008-11-12 20:25:57","2008-11-12 20:26:04",11,7,"ANSWERED","DOCUMENTATION","1226521553.44",""
"","","101","internal","","Zap/1-1","SIP/101-08208a18","Dial","SIP/101|10","2008-11-12 20:58:22","2008-11-12 20:58:26","2008-11-12 21:08:53",631,627,"ANSWERED","DOCUMENTATION","1226523502.46",""
"","","s","default","","**Unknown**","","","","2008-11-13 10:23:14",,"2008-11-13 10:23:14",0,0,"FAILED","DOCUMENTATION","1226571794.48",""
"","","s","default","","**Unknown**","","","","2008-11-13 10:23:19",,"2008-11-13 10:23:19",0,0,"FAILED","DOCUMENTATION","1226571799.49",""
"","","executecommand","asterisk_guitools","","Local/executecommand@asterisk_guitools-4b50,2","","Hangup","","2008-11-13 10:23:35",,"2008-11-13 10:23:35",0,0,"NO ANSWER","DOCUMENTATION","1226571815.51",""
"","","executecommand","asterisk_guitools","","Local/executecommand@asterisk_guitools-4b50,1","","Dial","Local/executecommand@asterisk_guitools","2008-11-13 10:23:35",,"2008-11-13 10:23:35",0,0,"FAILED","DOCUMENTATION","1226571815.50",""
"","","executecommand","asterisk_guitools","","Local/executecommand@asterisk_guitools-0928,2","","Hangup","","2008-11-13 10:24:32",,"2008-11-13 10:24:32",0,0,"NO ANSWER","DOCUMENTATION","1226571872.53",""
"","","executecommand","asterisk_guitools","","Local/executecommand@asterisk_guitools-0928,1","","Dial","Local/executecommand@asterisk_guitools","2008-11-13 10:24:32",,"2008-11-13 10:24:32",0,0,"FAILED","DOCUMENTATION","1226571872.52",""
"","","executecommand","asterisk_guitools","","Local/executecommand@asterisk_guitools-a261,2","","Hangup","","2008-11-13 10:24:33",,"2008-11-13 10:24:33",0,0,"NO ANSWER","DOCUMENTATION","1226571873.55",""
"","","executecommand","asterisk_guitools","","Local/executecommand@asterisk_guitools-a261,1","","Dial","Local/executecommand@asterisk_guitools","2008-11-13 10:24:33",,"2008-11-13 10:24:33",0,0,"FAILED","DOCUMENTATION","1226571873.54",""
"","","executecommand","asterisk_guitools","","Local/executecommand@asterisk_guitools-81d2,2","","Hangup","","2008-11-13 10:25:10",,"2008-11-13 10:25:10",0,0,"NO ANSWER","DOCUMENTATION","1226571910.57",""
"","","executecommand","asterisk_guitools","","Local/executecommand@asterisk_guitools-81d2,1","","Dial","Local/executecommand@asterisk_guitools","2008-11-13 10:25:10",,"2008-11-13 10:25:10",0,0,"FAILED","DOCUMENTATION","1226571910.56",""
"","","executecommand","asterisk_guitools","","Local/executecommand@asterisk_guitools-b302,2","","Hangup","","2008-11-13 10:25:10",,"2008-11-13 10:25:10",0,0,"NO ANSWER","DOCUMENTATION","1226571910.59",""
"","","executecommand","asterisk_guitools","","Local/executecommand@asterisk_guitools-b302,1","","Dial","Local/executecommand@asterisk_guitools","2008-11-13 10:25:10",,"2008-11-13 10:25:10",0,0,"FAILED","DOCUMENTATION","1226571910.58",""
"","","executecommand","asterisk_guitools","","Local/executecommand@asterisk_guitools-f861,2","","Hangup","","2008-11-13 10:25:29",,"2008-11-13 10:25:29",0,0,"NO ANSWER","DOCUMENTATION","1226571929.61",""
"","","executecommand","asterisk_guitools","","Local/executecommand@asterisk_guitools-f861,1","","Dial","Local/executecommand@asterisk_guitools","2008-11-13 10:25:29",,"2008-11-13 10:25:29",0,0,"FAILED","DOCUMENTATION","1226571929.60",""
"","101","30763419","internal","""smart_et001"" <101>","SIP/101-08212ba8","Zap/1-1","Dial","Zap/1/30763419","2008-11-13 10:40:51","2008-11-13 10:40:54","2008-11-13 10:41:19",28,25,"ANSWERED","DOCUMENTATION","1226572851.62",""
"","101","30031616","internal","""smart_et001"" <101>","SIP/101-08212ba8","Zap/1-1","Dial","Zap/1/30031616","2008-11-13 12:21:17","2008-11-13 12:21:20","2008-11-13 12:24:43",206,203,"ANSWERED","DOCUMENTATION","1226578877.64",""
"","101","30279296","internal","""smart_et001"" <101>","SIP/101-08212ba8","Zap/1-1","Dial","Zap/1/30279296","2008-11-13 12:26:29","2008-11-13 12:26:32","2008-11-13 12:28:54",145,142,"ANSWERED","DOCUMENTATION","1226579189.66",""
"","101","36682781","internal","""smart_et001"" <101>","SIP/101-08212ba8","Zap/1-1","Dial","Zap/1/36682781","2008-11-13 12:51:13","2008-11-13 12:51:16","2008-11-13 12:51:59",46,43,"ANSWERED","DOCUMENTATION","1226580673.68",""
"","101","10314","internal","""smart_et001"" <101>","SIP/101-08213aa0","Zap/1-1","Dial","Zap/1/10314","2008-11-13 13:26:28","2008-11-13 13:26:30","2008-11-13 13:28:24",116,114,"ANSWERED","DOCUMENTATION","1226582788.70",""
"","101","10314","internal","""smart_et001"" <101>","SIP/101-08213aa0","Zap/1-1","Dial","Zap/1/10314","2008-11-13 13:28:33","2008-11-13 13:28:35","2008-11-13 13:32:22",229,227,"ANSWERED","DOCUMENTATION","1226582913.72",""
"","101","101","internal","""smart_et001"" <101>","SIP/101-08208730","SIP/101-0820d7d0","VoiceMail","101@default|u","2008-11-13 13:47:24","2008-11-13 13:47:44","2008-11-13 13:48:02",38,18,"ANSWERED","DOCUMENTATION","1226584044.0",""
"","101","700","internal","""smart_et001"" <101>","SIP/101-08208730","","VoiceMailMain","","2008-11-13 13:48:18","2008-11-13 13:48:18","2008-11-13 13:49:49",91,91,"ANSWERED","DOCUMENTATION","1226584098.2",""
"","101","101","internal","""smart_et001"" <101>","SIP/101-08208730","SIP/101-0820d998","VoiceMail","101@default|u","2008-11-13 13:49:56","2008-11-13 13:50:16","2008-11-13 13:50:32",36,16,"ANSWERED","DOCUMENTATION","1226584196.3",""
"","101","700","internal","""smart_et001"" <101>","SIP/101-08208730","","VoiceMailMain","","2008-11-13 13:50:38","2008-11-13 13:50:38","2008-11-13 13:51:33",55,55,"ANSWERED","DOCUMENTATION","1226584238.5",""
"","101","36682781","internal","""smart_et001"" <101>","SIP/101-08208730","Zap/1-1","Dial","Zap/1/36682781","2008-11-13 15:38:51","2008-11-13 15:38:54","2008-11-13 15:39:52",61,58,"ANSWERED","DOCUMENTATION","1226590731.6",""
"","101","36682781","internal","""smart_et001"" <101>","SIP/101-08208730","Zap/1-1","Dial","Zap/1/36682781","2008-11-13 16:12:15","2008-11-13 16:12:18","2008-11-13 16:13:22",67,64,"ANSWERED","DOCUMENTATION","1226592735.8",""
"","101","88823255","internal","""smart_et001"" <101>","SIP/101-08208730","Zap/1-1","Dial","Zap/1/88823255","2008-11-13 16:13:33","2008-11-13 16:13:36","2008-11-13 16:16:28",175,172,"ANSWERED","DOCUMENTATION","1226592813.10",""
"","101","32461186","internal","""smart_et001"" <101>","SIP/101-08208730","Zap/1-1","Dial","Zap/1/32461186","2008-11-13 17:27:21","2008-11-13 17:27:24","2008-11-13 17:29:38",137,134,"ANSWERED","DOCUMENTATION","1226597241.12",""
"","101","32224102","internal","""smart_et001"" <101>","SIP/101-0820ea08","","Congestion","","2008-11-13 18:21:37",,"2008-11-13 18:21:37",0,0,"NO ANSWER","DOCUMENTATION","1226600497.16",""
"","101","32224102","internal","""smart_et001"" <101>","SIP/101-0820e808","","Congestion","","2008-11-13 18:23:46",,"2008-11-13 18:23:46",0,0,"NO ANSWER","DOCUMENTATION","1226600626.17",""
"","101","32224102","internal","""smart_et001"" <101>","SIP/101-08209fa0","Zap/1-1","Dial","Zap/1/32224102","2008-11-13 18:28:41","2008-11-13 18:28:44","2008-11-13 18:29:09",28,25,"ANSWERED","DOCUMENTATION","1226600921.0",""
"","","101","internal","","Zap/1-1","SIP/101-08208688","Dial","SIP/101|20","2008-11-13 21:01:45","2008-11-13 21:01:49","2008-11-13 21:02:13",28,24,"ANSWERED","DOCUMENTATION","1226610105.2",""
"","","101","internal","","Zap/1-1","SIP/101-08208688","Dial","SIP/101|20","2008-11-13 21:04:03","2008-11-13 21:04:08","2008-11-13 21:04:27",24,19,"ANSWERED","DOCUMENTATION","1226610243.4",""
"","","101","internal","","Zap/1-1","SIP/101-08208688","Dial","SIP/101|20","2008-11-13 21:04:53","2008-11-13 21:04:58","2008-11-13 21:05:07",14,9,"ANSWERED","DOCUMENTATION","1226610293.6",""
"","101","101","internal","""smart_et001"" <101>","SIP/101-0820abd8","SIP/101-0820ff70","VoiceMail","101@default|u","2008-11-14 11:22:08","2008-11-14 11:22:13","2008-11-14 11:22:23",15,10,"ANSWERED","DOCUMENTATION","1226661728.8",""
"","101","101","internal","""smart_et001"" <101>","SIP/101-0820abd8","SIP/101-0820ff70","VoiceMail","101@default|u","2008-11-14 11:22:28","2008-11-14 11:22:33","2008-11-14 11:22:39",11,6,"ANSWERED","DOCUMENTATION","1226661748.10",""
"","101","700","internal","""smart_et001"" <101>","SIP/101-0820a3d8","","VoiceMailMain","","2008-11-14 11:23:29","2008-11-14 11:23:29","2008-11-14 11:23:44",15,15,"ANSWERED","DOCUMENTATION","1226661809.12",""
"","101","700","internal","""smart_et001"" <101>","SIP/101-0820a3d8","","VoiceMailMain","","2008-11-14 11:23:52","2008-11-14 11:23:52","2008-11-14 11:25:16",84,84,"ANSWERED","DOCUMENTATION","1226661832.13",""
"","101","101","internal","""smart_et001"" <101>","SIP/101-0820a3d8","SIP/101-0820ff70","VoiceMail","101@default|u","2008-11-14 11:25:23","2008-11-14 11:25:43","2008-11-14 11:25:45",22,2,"ANSWERED","DOCUMENTATION","1226661923.14",""
"","101","700","internal","""smart_et001"" <101>","SIP/101-0820a3d8","","VoiceMailMain","","2008-11-14 11:34:11","2008-11-14 11:34:11","2008-11-14 11:34:15",4,4,"ANSWERED","DOCUMENTATION","1226662451.16",""
"","101","700","internal","""smart_et001"" <101>","SIP/101-0820a3d8","","VoiceMailMain","","2008-11-14 11:59:12","2008-11-14 11:59:12","2008-11-14 12:00:44",92,92,"ANSWERED","DOCUMENTATION","1226663952.17",""
"","101","700","internal","""smart_et001"" <101>","SIP/101-0820a3d8","","VoiceMailMain","","2008-11-14 12:01:26","2008-11-14 12:01:26","2008-11-14 12:02:38",72,72,"ANSWERED","DOCUMENTATION","1226664086.18",""
"","101","s","internal","101","SIP/101-08218eb0","","","","2008-11-14 12:04:10",,"2008-11-14 12:04:16",6,0,"NO ANSWER","DOCUMENTATION","1226664250.22",""
"","101","101","internal","""smart_et001"" <101>","SIP/101-0820a3d8","SIP/101-08218eb0","Dial","SIP/101|20","2008-11-14 12:04:10",,"2008-11-14 12:04:16",6,0,"NO ANSWER","DOCUMENTATION","1226664250.21",""
"","","101","internal","","Zap/1-1","SIP/101-0820a3d8","Hangup","","2008-11-14 12:03:13","2008-11-14 12:03:17","2008-11-14 12:04:51",98,94,"ANSWERED","DOCUMENTATION","1226664193.19",""
"","100","101","internal","""Smart-Et000"" <100>","SIP/100-0820a3d8","SIP/101-08218eb0","VoiceMail","101@default|u","2008-11-14 12:04:25","2008-11-14 12:04:45","2008-11-14 12:05:06",41,21,"ANSWERED","DOCUMENTATION","1226664265.23",""
"","","101","internal","","Zap/1-1","SIP/101-0820a3d8","Hangup","","2008-11-14 12:16:08","2008-11-14 12:16:12","2008-11-14 12:17:00",52,48,"ANSWERED","DOCUMENTATION","1226664968.25",""
"","101","101","internal","""smart_et001"" <101>","SIP/101-0820a3d8","SIP/101-0820ff70","Dial","SIP/101|20","2008-11-14 12:21:15","2008-11-14 12:21:19","2008-11-14 12:22:19",64,60,"ANSWERED","DOCUMENTATION","1226665275.27",""
"","101","100","internal","""smart_et001"" <101>","SIP/101-0820a3d8","SIP/100-0820ff70","Dial","SIP/100|20","2008-11-14 12:25:26","2008-11-14 12:25:34","2008-11-14 12:26:14",48,40,"ANSWERED","DOCUMENTATION","1226665526.29",""
"","101","100","internal","""smart_et001"" <101>","SIP/101-0820a3d8","SIP/100-0820ff70","Dial","SIP/100|20","2008-11-14 12:26:50","2008-11-14 12:27:00","2008-11-14 12:27:45",55,45,"ANSWERED","DOCUMENTATION","1226665610.31",""
"","","101","internal","","Zap/1-1","SIP/101-0820a3d8","Dial","SIP/101|20","2008-11-14 12:49:05","2008-11-14 12:49:09","2008-11-14 12:56:24",439,435,"ANSWERED","DOCUMENTATION","1226666945.33",""
"","","101","internal","","Zap/1-1","SIP/101-0820a3d8","Dial","SIP/101|20","2008-11-14 13:11:00","2008-11-14 13:11:04","2008-11-14 13:18:35",455,451,"ANSWERED","DOCUMENTATION","1226668260.35",""
"","","executecommand","asterisk_guitools","","Local/executecommand@asterisk_guitools-5de0,2","","Hangup","","2008-11-14 14:03:06",,"2008-11-14 14:03:06",0,0,"NO ANSWER","DOCUMENTATION","1226671386.1",""
"","","executecommand","asterisk_guitools","","Local/executecommand@asterisk_guitools-5de0,1","","Dial","Local/executecommand@asterisk_guitools","2008-11-14 14:03:06",,"2008-11-14 14:03:06",0,0,"FAILED","DOCUMENTATION","1226671386.0",""
"","","executecommand","asterisk_guitools","","Local/executecommand@asterisk_guitools-6f42,2","","Hangup","","2008-11-14 14:07:08",,"2008-11-14 14:07:08",0,0,"NO ANSWER","DOCUMENTATION","1226671628.3",""
"","","executecommand","asterisk_guitools","","Local/executecommand@asterisk_guitools-6f42,1","","Dial","Local/executecommand@asterisk_guitools","2008-11-14 14:07:08",,"2008-11-14 14:07:08",0,0,"FAILED","DOCUMENTATION","1226671628.2",""
"","","101","internal","","Zap/1-1","SIP/101-0820c1b0","Dial","SIP/101|20","2008-11-14 14:46:54","2008-11-14 14:46:58","2008-11-14 14:48:34",100,96,"ANSWERED","DOCUMENTATION","1226674014.4",""
"","101","30399015","internal","""smart_et001"" <101>","SIP/101-0820c1b0","Zap/1-1","Dial","Zap/1/30399015","2008-11-14 14:51:25","2008-11-14 14:51:28","2008-11-14 14:51:46",21,18,"ANSWERED","DOCUMENTATION","1226674285.6",""
"","101","32121460","internal","""smart_et001"" <101>","SIP/101-0820c1b0","Zap/1-1","Dial","Zap/1/32121460","2008-11-14 14:52:09","2008-11-14 14:52:12","2008-11-14 14:52:18",9,6,"ANSWERED","DOCUMENTATION","1226674329.8",""
"","101","32121461","internal","""smart_et001"" <101>","SIP/101-0820c1b0","Zap/1-1","Dial","Zap/1/32121461","2008-11-14 14:52:23","2008-11-14 14:52:26","2008-11-14 14:52:52",29,26,"ANSWERED","DOCUMENTATION","1226674343.10",""
"","","executecommand","asterisk_guitools","","Local/executecommand@asterisk_guitools-91d6,2","","Hangup","","2008-11-14 15:22:41",,"2008-11-14 15:22:41",0,0,"NO ANSWER","DOCUMENTATION","1226676161.13",""
"","","executecommand","asterisk_guitools","","Local/executecommand@asterisk_guitools-91d6,1","","Dial","Local/executecommand@asterisk_guitools","2008-11-14 15:22:41",,"2008-11-14 15:22:41",0,0,"FAILED","DOCUMENTATION","1226676161.12",""
"","","executecommand","asterisk_guitools","","Local/executecommand@asterisk_guitools-6120,2","","Hangup","","2008-11-14 15:22:41",,"2008-11-14 15:22:41",0,0,"NO ANSWER","DOCUMENTATION","1226676161.15",""
"","","executecommand","asterisk_guitools","","Local/executecommand@asterisk_guitools-6120,1","","Dial","Local/executecommand@asterisk_guitools","2008-11-14 15:22:41",,"2008-11-14 15:22:41",0,0,"FAILED","DOCUMENTATION","1226676161.14",""
"","","executecommand","asterisk_guitools","","Local/executecommand@asterisk_guitools-f209,1","","Dial","Local/executecommand@asterisk_guitools","2008-11-14 15:22:42",,"2008-11-14 15:22:42",0,0,"FAILED","DOCUMENTATION","1226676162.16",""
"","","executecommand","asterisk_guitools","","Local/executecommand@asterisk_guitools-f209,2","","Hangup","","2008-11-14 15:22:42",,"2008-11-14 15:22:42",0,0,"NO ANSWER","DOCUMENTATION","1226676162.17",""
